id	audio	n_frames	tgt_text
panlingua_mr-hi_202211510656_537	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202211510656_537.wav	60193	अफगानिस्तान में कुपोषित बच्चों की संख्या में 30 प्रतिशत की वृद्धि।
panlingua_mr-hi_202211510656_538	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202211510656_538.wav	108999	और पीवी सिंधु और लक्ष्य सेन का इंडियन ओपन बैडमिंटन चैंपियनशिप में एकल सेमीफाइनल में प्रवेश।
panlingua_mr-hi_202211510656_539	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202211510656_539.wav	41532	इसी के साथ यह राष्ट्रीय समाचार पत्र समाप्त हो गया।
panlingua_mr-hi_202212101655_540	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_540.wav	44944	अंकिता नरवणेकर आपके लिए खबर लेकर आई हैं।
panlingua_mr-hi_202212101655_541	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_541.wav	121053	देश कोविड-19 के खिलाफ निवारक टीके की 150 करोड़ से अधिक खुराक पूरी करने की दिशा में अग्रणी है।
panlingua_mr-hi_202212101655_542	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_542.wav	69000	इस बीच कोरोना के नए प्रकार की खोज से चिंता बढ़ गई है।
panlingua_mr-hi_202212101655_543	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_543.wav	162220	इस पृष्ठभूमि में हम श्रोताओं से अपील करते हैं कि वे जल्द से जल्द टीके की दोनों खुराक पूरी करें और दूसरों को भी टीका लगवाने के लिए प्रोत्साहित करें।
panlingua_mr-hi_202212101655_544	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_544.wav	109389	मास्क लगाना, सोशल डिस्टेंसिंग, हाथ और चेहरे की स्वच्छता के तीन सरल उपायों का पालन करें।
panlingua_mr-hi_202212101655_545	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_545.wav	211820	कोविड से संबंधित किसी भी जानकारी और मार्गदर्शन के लिए राष्ट्रीय हेल्पलाइन नंबर 011 23 978 046 और 1075 पर संपर्क करें।
panlingua_mr-hi_202212101655_546	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_546.wav	18982	मुख्य बातें।
panlingua_mr-hi_202212101655_547	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_547.wav	110675	प्रधानमंत्री ने आज विश्व स्तरीय मेजर ध्यानचंद खेल विश्वविद्यालय की आधारशिला रखी।
panlingua_mr-hi_202212101655_548	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_548.wav	115401	केंद्र ने राज्यों को अस्थायी कोरोना अस्पताल स्थापित करने के लिए जगह हासिल करने की प्रक्रिया शुरू करने का निर्देश दिया।
panlingua_mr-hi_202212101655_549	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_549.wav	82802	देश में लगातार छह महीने जीएसटी संग्रह एक लाख करोड़ रुपये से अधिक है।
panlingua_mr-hi_202212101655_550	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_550.wav	46555	नेपाल में ग्लेशियरों के क्षेत्र में गिरावट।
panlingua_mr-hi_202212101655_551	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_551.wav	73023	और उत्तर पश्चिम भारत में शीत लहर चार दिनों तक रहने का अनुमान है।
panlingua_mr-hi_202212101655_552	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_552.wav	22481	अब विस्तार से खबर।
panlingua_mr-hi_202212101655_553	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_553.wav	137512	प्रधानमंत्री नरेंद्र मोदी आज मेरठ के दौरे पर हैं और दोपहर करीब 1 बजे मेजर ध्यानचंद स्पोर्ट्स यूनिवर्सिटी का शिलान्यास करेंगे.
panlingua_mr-hi_202212101655_554	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_554.wav	136022	सरधना शहर के सलावा और केली गांवों में स्थापित होने वाले इस विश्वविद्यालय पर 700 करोड़ रुपये की अनुमानित लागत आने का अनुमान है।
panlingua_mr-hi_202212101655_555	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_555.wav	165972	प्रधान मंत्री का उद्देश्य देश के सभी हिस्सों में विश्व स्तरीय खेल बुनियादी ढांचे का निर्माण करना और युवाओं में खेल की संस्कृति को विकसित करना है।
panlingua_mr-hi_202212101655_556	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_556.wav	71079	यह विश्वविद्यालय इस लक्ष्य को प्राप्त करने की दिशा में एक बड़ा कदम होगा।
panlingua_mr-hi_202212101655_557	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_557.wav	114832	विश्वविद्यालय में प्रत्येक में 540 महिला और पुरुष एथलीटों को प्रशिक्षित करने की क्षमता होगी।
panlingua_mr-hi_202212101655_558	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_558.wav	164910	पिछले साल दिसंबर के महीने में देश भर में एक लाख 29 हजार करोड़ रुपये से अधिक का माल एवं सेवा कर यानी जीएसटी संग्रह हुआ है.
panlingua_mr-hi_202212101655_559	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_559.wav	139700	यह रेवेन्यू पिछले साल दिसंबर के मुकाबले 13 फीसदी और दिसंबर 2019 के मुकाबले 26 फीसदी ज्यादा है।
panlingua_mr-hi_202212101655_560	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_560.wav	79827	देश में जीएसटी संग्रह लगातार छह महीनों में एक लाख करोड़ रुपये से अधिक हो गया है।
panlingua_mr-hi_202212101655_561	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_561.wav	148059	केंद्रीय वित्त मंत्रालय ने कल कहा था कि अर्थव्यवस्था में सुधार के साथ ही कर चोरी पर लगाम लगाने से संग्रह में इजाफा हुआ है.
panlingua_mr-hi_202212101655_562	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_562.wav	208858	चूंकि देश में कोरोना संक्रमितों की संख्या फिर से बढ़ रही है, इसलिए केंद्र सरकार ने सभी राज्यों और केंद्र शासित प्रदेशों को अस्थायी अस्पताल स्थापित करने के लिए जगह हासिल करने की प्रक्रिया शुरू करने का निर्देश दिया है।
panlingua_mr-hi_202212101655_563	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_563.wav	211842	रक्षा अनुसंधान एवं विकास संगठन और सीएसआईआर सहित निजी संगठनों को स्वास्थ्य प्रणाली स्थापित करने के लिए कंपनियों, गैर सरकारी संगठनों और अन्य की मदद ली जा सकती है।
panlingua_mr-hi_202212101655_564	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_564.wav	92852	स्वास्थ्य सचिव राजेश भूषण ने राज्यों के मुख्य सचिवों को लिखे पत्र में यह बात कही है.
panlingua_mr-hi_202212101655_565	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_565.wav	199692	राज्यों को सलाह दी गई है कि वे सरकारी और निजी अस्पतालों से जुड़े होटलों और अन्य जगहों पर कोरोना संक्रमण के लक्षणों वाले लोगों का इलाज करने पर विचार करें.
panlingua_mr-hi_202212101655_566	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_566.wav	200156	स्वास्थ्य सचिव ने राज्यों को जिला और तालुका स्तर पर नियंत्रण कक्ष, परीक्षण प्रणाली, एंबुलेंस, अस्पताल के बिस्तर शुरू करने का भी निर्देश दिया है।
panlingua_mr-hi_202212101655_567	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_567.wav	136418	स्वास्थ्य मंत्रालय ने कल जारी एक बयान में कहा कि देश में 60 करोड़ 85 लाख से अधिक लोगों को टीका लगाया जा चुका है.
panlingua_mr-hi_202212101655_568	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_568.wav	188312	टीकाकरण अभियान में 145 करोड़ 40 लाख वैक्सीन का माइलस्टोन पार कर लिया गया है और कल 22 लाख 56 हजार से अधिक लोगों को कोरोना वैक्सीन दी जा चुकी है.
panlingua_mr-hi_202212101655_569	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_569.wav	116148	नेपाल सरकार ने ओमिक्रॉन संक्रमण के मद्देनजर लगाए गए यात्रा प्रतिबंधों में ढील देने का फैसला किया है।
panlingua_mr-hi_202212101655_570	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_570.wav	127072	नेपाल में प्रवेश करने के इच्छुक यात्रियों में कोरोना संक्रमण के कोई लक्षण होने पर उन्हें भर्ती किया जाएगा।
panlingua_mr-hi_202212101655_571	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_571.wav	66608	बेशक उन्हें दस दिन होम आइसोलेशन में रहना होगा।
panlingua_mr-hi_202212101655_572	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_572.wav	150495	प्रवेश उन लोगों को दिया जाएगा जिन्होंने टीकाकरण पूरा कर लिया है और यात्रा से 72 घंटे पहले किए गए आरटी पीसीआर परीक्षण में नकारात्मक रिपोर्ट दी है।
panlingua_mr-hi_202212101655_573	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_573.wav	108589	संयुक्त अरब अमीरात सरकार ने टीकाकरण नहीं कराने वाले नागरिकों के विदेश यात्रा पर प्रतिबंध लगा दिया है।
panlingua_mr-hi_202212101655_574	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_574.wav	108403	यहां तक कि जिन लोगों को 10 जनवरी से विदेश जाने की अनुमति दी गई है, उन्हें भी यात्रा से पहले बूस्टर डोज लेनी होगी।
panlingua_mr-hi_202212101655_575	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_575.wav	77300	संयुक्त अरब अमीरात में 92 प्रतिशत नागरिकों को टीका लगाया जा चुका है।
panlingua_mr-hi_202212101655_576	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_576.wav	62525	आप आकाशवाणी के पुणे केंद्र से यह राष्ट्रीय समाचार पत्र सुन रहे हैं।
panlingua_mr-hi_202212101655_577	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_577.wav	64081	इन खबरों को आप न्यूज ऑन एआईआर एप पर भी सुन सकते हैं।
panlingua_mr-hi_202212101655_578	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_578.wav	137366	ताइवान की राष्ट्रपति त्साई इंग-वेन ने कल चीन से सैन्य आक्रामकता छोड़ने और शांतिपूर्ण तरीकों से विवादों को हल करने का आह्वान किया।
panlingua_mr-hi_202212101655_579	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_579.wav	97517	अपने नए साल के अध्यक्षीय भाषण में उन्होंने चीन की विस्तारवादी नीति का विरोध किया।
panlingua_mr-hi_202212101655_580	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_580.wav	121621	इंग वेन ने समझाया कि चीन दबाव के आगे नहीं झुकेगा और सहयोग करने पर मदद करने से पीछे नहीं हटेगा।
panlingua_mr-hi_202212101655_581	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_581.wav	169933	जर्मनी ने कल अपने छह परमाणु रिएक्टरों में से तीन को बंद करके परमाणु ऊर्जा के उपयोग को कम करने और गैर-पारंपरिक ऊर्जा पर अधिक ध्यान केंद्रित करने का फैसला किया है।
panlingua_mr-hi_202212101655_582	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_582.wav	104515	2011 में जापान में आए भूकंप के कारण फुकुशिमा परमाणु रिएक्टर में रिसाव हुआ था।
panlingua_mr-hi_202212101655_583	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_583.wav	75550	उसके बाद जर्मनी ने परमाणु रिएक्टरों को चरणबद्ध तरीके से बंद करने का फैसला किया है।
panlingua_mr-hi_202212101655_584	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_584.wav	191654	गल्फपोर्ट, मिसिसिपी, यूएसए में नए साल की पूर्व संध्या पर एक सभा में विवाद के बाद तीन लोगों की मौत हो गई और चार अन्य घायल हो गए।
panlingua_mr-hi_202212101655_585	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_585.wav	74901	आधी रात तक चली इस पार्टी में कई लोगों ने फायरिंग भी की.
panlingua_mr-hi_202212101655_586	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_586.wav	111557	जम्मू-कश्मीर के अनंतनाग जिले में 30 दिसंबर को मुठभेड़ में मारे गए आतंकी की पहचान हो गई है।
panlingua_mr-hi_202212101655_587	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_587.wav	170772	वह 2019 में पुलवामा हमले में शामिल एकमात्र जीवित आतंकवादी था, जिसने अपना नाम जैश-ए-मोहम्मद के समीर डार के रूप में पढ़ा।
panlingua_mr-hi_202212101655_588	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_588.wav	63140	यह जानकारी कश्मीर के पुलिस महानिरीक्षक विजय कुमार ने दी।
panlingua_mr-hi_202212101655_589	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_589.wav	95123	छत्तीसगढ़ के सुकमा जिले में नौ महिला कार्यकर्ताओं समेत 44 नक्सलियों ने कल आत्मसमर्पण किया.
panlingua_mr-hi_202212101655_590	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_590.wav	133285	पुलिस अधीक्षक सुनील शर्मा ने बताया है कि ये नक्सली कर गुंडम गांव में नवनिर्मित पुलिस कैंप में शरण लिए हुए हैं.
panlingua_mr-hi_202212101655_591	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_591.wav	74967	इनमें नक्सली मदकम दुला पर दो लाख रुपये का इनाम भी था।
panlingua_mr-hi_202212101655_592	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_592.wav	185801	माओवादी विचारधारा की मूर्खता से हताश होकर इन नक्सलियों ने पुलिस द्वारा चलाए गए पुनर्वास अभियान पुना नारकोम या न्यू डॉन के तहत आत्मसमर्पण कर दिया।
panlingua_mr-hi_202212101655_593	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_593.wav	101404	इन सभी को राज्य सरकार की समर्पण और पुनर्वास नीति के तहत सुविधाएं मुहैया कराई जाएंगी।
panlingua_mr-hi_202212101655_594	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_594.wav	146592	असम के मुख्यमंत्री हेमंत विश्व शर्मा ने कहा है कि इस वर्ष सशस्त्र बल विशेष शक्तियां अधिनियम में सकारात्मक प्रगति की उम्मीद है।
panlingua_mr-hi_202212101655_595	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_595.wav	60193	राज्य में कई समूह कानून को रद्द करने की मांग कर रहे हैं।
panlingua_mr-hi_202212101655_596	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_596.wav	193936	असम में उग्रवाद भी कम हो रहा है और सभी आदिवासी विद्रोही समूह बातचीत के लिए पहले से ही तैयार हैं, विश्व शर्मा ने कल गुवाहाटी में पत्रकारों से बात करते हुए कहा।
panlingua_mr-hi_202212101655_597	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_597.wav	159139	लेकिन उन्होंने कहा कि यूनाइटेड लिबरेशन फ्रंट ऑफ असम के परेश बरुआ द्वारा संप्रभुता पर चर्चा की मांग की वजह से इसमें बाधा आ रही है.
panlingua_mr-hi_202212101655_598	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_598.wav	141987	स्वामी विवेकानंद की 150वीं जयंती के अवसर पर कर्नाटक सरकार सभी ग्राम पंचायतों में युवा ग्राम सभा का आयोजन करेगी।
panlingua_mr-hi_202212101655_599	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_599.wav	150316	राज्य के ग्रामीण विकास एवं पंचायती राज मंत्री केएस ईश्वरप्पा ने कल जानकारी दी कि यह बैठक 12 तारीख को आयोजित की जाएगी.
panlingua_mr-hi_202212101655_600	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_600.wav	197435	युवाओं और विकलांगों की भागीदारी वाली बैठक भारतीय स्वतंत्रता के अमृत महोत्सव का हिस्सा है और जिला तालुकाओं और ग्राम पंचायतों के जनप्रतिनिधि सभा को संबोधित करेंगे।
panlingua_mr-hi_202212101655_601	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_601.wav	215617	ट्रांसपेरेंसी इंटरनेशनल नेपाल ने कल काठमांडू में जलवायु परिवर्तन पर प्रकाशित एक रिपोर्ट में कहा कि हिमालय में ग्लेशियरों का क्षेत्र और इन नदियों में बर्फ की मात्रा कम हो रही है।
panlingua_mr-hi_202212101655_602	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_602.wav	132507	इस रिपोर्ट के अनुसार 1977 की तुलना में 2010 में नेपाल में ग्लेशियरों का क्षेत्रफल चौबीस प्रतिशत कम हो गया है।
panlingua_mr-hi_202212101655_603	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_603.wav	60971	इस दौरान कुछ ग्लेशियरों की ऊंचाई भी कम हुई है।
panlingua_mr-hi_202212101655_604	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_604.wav	71617	रिपोर्ट में यह भी चेतावनी दी गई है कि बाढ़ का खतरा बढ़ गया है।
panlingua_mr-hi_202212101655_605	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_605.wav	169980	भारतीय मौसम विभाग ने भविष्यवाणी की है कि तमिलनाडु के तटीय क्षेत्रों में जारी बारिश और उत्तर पश्चिम भारत में शीतलहर अगले चार दिनों तक जारी रहेगी।
panlingua_mr-hi_202212101655_606	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_606.wav	144634	साथ ही बंगाल की खाड़ी के तट से लगे तमिलनाडु, पुडुचेरी और कराईकल में भी भारी बारिश की संभावना है।
panlingua_mr-hi_202212101655_607	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_607.wav	118511	नया सक्रिय पश्चिमी विक्षोभ और चक्रवात उत्तर पश्चिम भारत को प्रभावित करेगा।
panlingua_mr-hi_202212101655_608	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_608.wav	129486	अगले चार दिनों में जम्मू-कश्मीर, हिमाचल प्रदेश और उत्तराखंड में भारी बारिश और बर्फबारी की संभावना है।
panlingua_mr-hi_202212101655_609	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_609.wav	28313	अंत में फिर से सुर्खियाँ।
panlingua_mr-hi_202212101655_610	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_610.wav	96678	प्रधानमंत्री ने आज विश्व स्तरीय मेजर ध्यानचंद खेल विश्वविद्यालय की आधारशिला रखी।
panlingua_mr-hi_202212101655_611	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_611.wav	110736	केंद्र ने राज्यों को अस्थायी कोरोना अस्पताल स्थापित करने के लिए जगह हासिल करने की प्रक्रिया शुरू करने का निर्देश दिया।
panlingua_mr-hi_202212101655_612	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_612.wav	74967	देश में लगातार छह महीने जीएसटी संग्रह एक लाख करोड़ रुपये से अधिक है।
panlingua_mr-hi_202212101655_613	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_613.wav	50084	नेपाल में ग्लेशियरों के क्षेत्र में गिरावट।
panlingua_mr-hi_202212101655_614	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_614.wav	71079	और उत्तर पश्चिम भारत में शीत लहर चार दिनों तक रहने का अनुमान है।
panlingua_mr-hi_202212101655_615	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212101655_615.wav	43865	इसी के साथ यह राष्ट्रीय समाचार पत्र समाप्त हो गया।
panlingua_mr-hi_202212195251_616	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_616.wav	38421	अमृता प्रकाश आपके लिए खबरें लेकर आई हैं।
panlingua_mr-hi_202212195251_617	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_617.wav	156290	चूंकि देश के कई हिस्सों में कोरोना मरीजों की संख्या बढ़ रही है, हम श्रोताओं से अपील कर रहे हैं कि वे सतर्क रहें और पूरी तरह से टीका लगवाएं.
panlingua_mr-hi_202212195251_618	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_618.wav	89307	साथ ही पंद्रह से अठारह वर्ष के बच्चों को टीका लगवाने में मदद की जाए।
panlingua_mr-hi_202212195251_619	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_619.wav	198601	जैसा कि नए प्रकार के कोरोना वायरस ओमिक्रॉन के कारण चिंता है, तीन सरल उपायों का पालन किया जाना चाहिए जो मास्क, सुरक्षित प्रवेश और हाथ और चेहरे की स्वच्छता हैं।
panlingua_mr-hi_202212195251_620	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_620.wav	221344	कोविड से संबंधित किसी भी जानकारी और मार्गदर्शन के लिए राष्ट्रीय हेल्पलाइन नंबर 011 23 978 046 और एक शून्य सात पांच पर संपर्क करें।
panlingua_mr-hi_202212195251_621	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_621.wav	14899	मुख्य बातें।
panlingua_mr-hi_202212195251_622	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_622.wav	88144	मॉरीशस के लिए भारतीय सहायता प्राप्त सामाजिक आवास परियोजना का शुभारंभ।
panlingua_mr-hi_202212195251_623	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_623.wav	94825	खुली प्रतियोगी परीक्षाओं में आरक्षण कोटा गलत नहीं है, सुप्रीम कोर्ट
panlingua_mr-hi_202212195251_624	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_624.wav	81291	कोविड निवारक टीकाकरण में 160 करोड़ के पार
panlingua_mr-hi_202212195251_625	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_625.wav	60193	महाराष्ट्र में स्कूलों की वास्तविक कक्षाएं फिर से भरी जाएंगी।
panlingua_mr-hi_202212195251_626	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_626.wav	107625	और फीफा महिला विश्व कप क्वालीफायर महाराष्ट्र में शुरू हो रहे हैं।
panlingua_mr-hi_202212195251_627	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_627.wav	22649	अब विस्तार से खबर।
panlingua_mr-hi_202212195251_628	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_628.wav	161240	प्रधान मंत्री नरेंद्र मोदी ने कहा है कि भारत और मॉरीशस इतिहास, नस्ल, संस्कृति, भाषा और हिंद महासागर के माध्यम से जुड़े हुए हैं।
panlingua_mr-hi_202212195251_629	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_629.wav	232237	प्रधानमंत्री नरेंद्र मोदी और मॉरीशस के प्रधानमंत्री प्रवीण कुमार जगन्नाथ ने कल शाम टेलीविजन प्रणाली के माध्यम से मॉरीशस में भारत-सहायता प्राप्त सामाजिक आवास परियोजना का संयुक्त रूप से उद्घाटन किया।
panlingua_mr-hi_202212195251_630	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_630.wav	225036	उन्होंने मॉरीशस में एक सिविल सर्विस कॉलेज और भारत की विकास सहायता के तहत शुरू की गई आठ मेगावाट की सौर ऊर्जा परियोजना का भी उद्घाटन किया, जब प्रधानमंत्री बोल रहे थे।
panlingua_mr-hi_202212195251_631	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_631.wav	98294	मोदी ने यह भी कहा कि इस मजबूत विकास साझेदारी की वजह से दोनों देशों के रिश्ते और भी करीब आए हैं।
panlingua_mr-hi_202212195251_632	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_202212195251_632.wav	155835	मोदी ने अपने भाषण में कहा कि भारत के लास मैत्री कार्यक्रम के तहत मॉरीशस को पहला कोविड टीका भेजा गया.
